market_rank,title,developer,price_usd,market_id,market_url,stars
602,Fart For Your Life,Fadosoft,$2.03,com.fadosoft.game.protfull,https://market.android.com/details?id=com.fadosoft.game.protfull,4.2
603,ã·ãã·ããã£ã¼ãã¼TOUCH,SEGA CORPORATION,$7.58,jp.co.sega.PuyoFeverT,https://market.android.com/details?id=jp.co.sega.PuyoFeverT,3.5
604,DynamoKid Touch,OrangePixel,$1.39,com.dkrun.engine,https://market.android.com/details?id=com.dkrun.engine,4.1
605,Dean's List Trivia Game,Wixity Inc.,$3.99,com.wixity.deanslist,https://market.android.com/details?id=com.wixity.deanslist,4.2
606,FRG Deluxe,Woo Games,$3.00,com.amorph.frg.deluxe,https://market.android.com/details?id=com.amorph.frg.deluxe,4.4
607,LightUp,Chicken Brick Studios,$0.99,com.chickenbrickstudios.lightup,https://market.android.com/details?id=com.chickenbrickstudios.lightup,4.5
608,Card Counter,JPC3,$0.99,android.cardcounter,https://market.android.com/details?id=android.cardcounter,3.5
609,Fire,Swiss Codemonkeys,$2.09,com.appspot.swisscodemonkeys.fire,https://market.android.com/details?id=com.appspot.swisscodemonkeys.fire,3.6
610,iPingpong 3D,Octane Technologies LLC,$0.99,com.octane.pingpong,https://market.android.com/details?id=com.octane.pingpong,2.9
611,Street Racing 15 Prestige Pts,The Game Boss,$0.99,com.tgb.streetracing.paid10pp,https://market.android.com/details?id=com.tgb.streetracing.paid10pp,4.1
612,Crazy Penguin Catapult,"Digital Chocolate, Inc.",$4.99,com.digitalchocolate.androidtuxedo,https://market.android.com/details?id=com.digitalchocolate.androidtuxedo,2.6
613,Flick NBA Three-Point Shootout,Freeverse,$1.99,com.freeverse.nba3,https://market.android.com/details?id=com.freeverse.nba3,2.5
614,Mini Golf'Oid,PierroX,$2.80,net.pierrox.mini_golfoid,https://market.android.com/details?id=net.pierrox.mini_golfoid,4.3
615,Block Jam,androidia.co.uk,$1.61,uk.co.androidia.games.BlockJam,https://market.android.com/details?id=uk.co.androidia.games.BlockJam,4.2
616,Spades,Magmic Inc,$1.99,com.magmic.trickBasedCardGame,https://market.android.com/details?id=com.magmic.trickBasedCardGame,3.4
617,Brick Breaker,ianXian,$0.99,com.sudao.android.ball,https://market.android.com/details?id=com.sudao.android.ball,2.2
618,Cash Cow,Plasmaworks LLC,$3.95,com.rivermanmedia.cashcow,https://market.android.com/details?id=com.rivermanmedia.cashcow,3.7
619,quake4droid,ZodTTD,$2.99,com.zodttd.quake,https://market.android.com/details?id=com.zodttd.quake,3.8
620,COLLAPSE Holiday Edition,GameHouse,$0.99,com.realarcade.CLX,https://market.android.com/details?id=com.realarcade.CLX,3.5
621,Sexy Pillowfight!,I-play Games,$0.99,com.iplay.pillowfight,https://market.android.com/details?id=com.iplay.pillowfight,3.4
622,Pocket Puppy,Hani Mobile,$3.21,com.hanimobile.contents.puppy_full,https://market.android.com/details?id=com.hanimobile.contents.puppy_full,4.3
623,Twilight: The Movie Game,GameHouse,$1.99,com.realarcade.TWI,https://market.android.com/details?id=com.realarcade.TWI,4.1
624,SPACE INVADERS,"SQUARE ENIX, INC.",$4.99,com.taito.SpaceInvaders,https://market.android.com/details?id=com.taito.SpaceInvaders,3.1
625,Mahjong PRO,NaviArts,$3.49,com.naviarts.mahjongg,https://market.android.com/details?id=com.naviarts.mahjongg,3.6
626,Jrioni Arcade Full Version,Jrioni,$3.99,com.jrioni.jarcade,https://market.android.com/details?id=com.jrioni.jarcade,3.0
627,Revival 2 (Civilization),HeroCraft Ltd,$2.00,com.herocraft.game.revival2,https://market.android.com/details?id=com.herocraft.game.revival2,3.3
628,Lemonade Stand,When Life,$0.99,tiles.lemonade,https://market.android.com/details?id=tiles.lemonade,1.9
629,Skee Ball Touch,dirtydroid,$0.99,com.dirtydroid.skeeball,https://market.android.com/details?id=com.dirtydroid.skeeball,1.3
630,Virtual Earth Live Wallpaper,NexGen Mobile,$0.99,com.custom.lwp.elwp,https://market.android.com/details?id=com.custom.lwp.elwp,2.0
631,Galatika Defense Full,Coderine,$2.99,coderine.galatika,https://market.android.com/details?id=coderine.galatika,4.2
632,GrandPrix Live Racing,DarxunGames,$2.80,com.darxun.GrandPrixLiveRacing,https://market.android.com/details?id=com.darxun.GrandPrixLiveRacing,2.5
633,Military Madness,Hudson Soft,$5.68,jp.hudson.android.militarymadness,https://market.android.com/details?id=jp.hudson.android.militarymadness,3.5
634,Dirtbike,polarbit,$0.99,com.polarbit.dirtbike,https://market.android.com/details?id=com.polarbit.dirtbike,2.2
635,Ace Roller Slots,Handyx,$2.42,net.handyx.slots,https://market.android.com/details?id=net.handyx.slots,4.2
636,Virtual Roller Coaster Hulk,NexGen Mobile,$0.99,com.custom.lwp.hrclwp,https://market.android.com/details?id=com.custom.lwp.hrclwp,2.0
637,Frogly: Swamp Prince,Wavecade,$0.99,com.wavecade.frogly_kingtoad,https://market.android.com/details?id=com.wavecade.frogly_kingtoad,4.2
638,Doom4Droid,2D Tsunami,$2.95,com.kazeari.doom4droid,https://market.android.com/details?id=com.kazeari.doom4droid,2.4
639,Yamb,OuthouseGames,$0.99,com.drythorns.gYamb,https://market.android.com/details?id=com.drythorns.gYamb,4.1
640,Party Light,XdebugX,$0.99,xdebugx.partyLight,https://market.android.com/details?id=xdebugx.partyLight,4.2
641,Bubble Shooter,jGames,$2.99,com.games.bubbleshooter,https://market.android.com/details?id=com.games.bubbleshooter,2.1
642,They Need To Be Fed,YoYo Games Ltd,$0.95,com.yoyogames.droidtntbf,https://market.android.com/details?id=com.yoyogames.droidtntbf,4.6
643,Mahjong Shanghai,SUNSOFT,$7.58,sunsoft.shanghai,https://market.android.com/details?id=sunsoft.shanghai,3.8
644,Water Ripples,Swiss Codemonkeys,$2.09,com.appspot.swisscodemonkeys.water,https://market.android.com/details?id=com.appspot.swisscodemonkeys.water,3.1
645,Hardwood Solitaire IV,Silver Creek Entertainment,$4.99,com.silvercrk.solitaire_iv,https://market.android.com/details?id=com.silvercrk.solitaire_iv,4.0
646,Just a Girl touch vol.1,seismic,$1.25,com.seismicxcharge.jagt01,https://market.android.com/details?id=com.seismicxcharge.jagt01,3.6
647,Spin It!,CremaGames,$1.39,com.cremagames.androrium,https://market.android.com/details?id=com.cremagames.androrium,4.1
648,The Wheels on the Bus,La Hammocka,$0.99,com.tele,https://market.android.com/details?id=com.tele,2.8
649,The Wheels on the Bus,La Hammocka,$0.99,com.tele,https://market.android.com/details?id=com.tele,2.8
650,Astraware Solitaire,Astraware Limited,$4.82,com.astraware.solitaire,https://market.android.com/details?id=com.astraware.solitaire,3.4
651,Total Recall Word Search,Moore Akhtar Games,$0.99,com.magmasoftware.totalrecall.wordsearch,https://market.android.com/details?id=com.magmasoftware.totalrecall.wordsearch,4.6
652,"LilPuzzle,Matching (Kids)",lilonesgames,$0.99,com.Games.LilPuzzleMatching,https://market.android.com/details?id=com.Games.LilPuzzleMatching,3.5
653,The Plateau,SpoonJuice,$4.99,com.sourcebits.plateau,https://market.android.com/details?id=com.sourcebits.plateau,4.1
654,Amazed 2,Jason Tomlinson,$0.99,com.amazed2,https://market.android.com/details?id=com.amazed2,3.8
655,The Escape Game - KEMCO,KEMCO_JP,$2.53,kemco.escape,https://market.android.com/details?id=kemco.escape,3.6
656,ShrinkRay Video Poker,ShrinkRay,$0.95,co.uk.shrinkray.videopoker,https://market.android.com/details?id=co.uk.shrinkray.videopoker,4.2
657,Mancala Mix,Ice Valley Software,$0.99,com.icevalleysoftware.kalah,https://market.android.com/details?id=com.icevalleysoftware.kalah,4.4
658,Penguin Blast V5,Dallin Dyer,$1.00,com.penguinblast,https://market.android.com/details?id=com.penguinblast,2.1
659,Kick it out! Scout Extension,Ludetis UG (haftungsbeschrÃ¤nkt),$2.09,de.ludetis.android.kickitout.extension.scout,https://market.android.com/details?id=de.ludetis.android.kickitout.extension.scout,4.6
660,IQ Test,Apps Publisher,$0.99,indiaNIC.android.iQtest,https://market.android.com/details?id=indiaNIC.android.iQtest,2.4
661,Abyss,"Concrete Software, Inc.",$2.99,com.concretesoftware.abyss_mcg,https://market.android.com/details?id=com.concretesoftware.abyss_mcg,2.6
662,Touch Racing Nitro,BRAVO game studios,$4.19,com.bravogamestudios.touchracingnitro,https://market.android.com/details?id=com.bravogamestudios.touchracingnitro,3.8
663,Shoot 'Em Up,dirtydroid,$0.99,com.dirtydroid,https://market.android.com/details?id=com.dirtydroid,2.4
664,MiniZoo,WuZla,$1.99,com.xTouch.game.MiniZoo_Paid,https://market.android.com/details?id=com.xTouch.game.MiniZoo_Paid,4.2
665,ãã¾ããã¡ã®å¤ ãã¹ããªã¼ç·¨,CHUNSOFT,$4.42,jp.co.chunsoft.kama.mystery,https://market.android.com/details?id=jp.co.chunsoft.kama.mystery,3.6
666,Up In The Arrr! Full,NTT Studios Ltd,$1.27,com.uitafull2,https://market.android.com/details?id=com.uitafull2,4.3
667,BubbleWrap,waterflea,$0.99,com.kb.andriod.bubblewrap2,https://market.android.com/details?id=com.kb.andriod.bubblewrap2,3.0
668,EVAC,Hexage Ltd,$2.40,net.hexage.evac,https://market.android.com/details?id=net.hexage.evac,4.6
669,SmartTacToe Premium Key,Mobile Dynamix,$0.99,com.dynamix.mobile.SmartTacToe.premium,https://market.android.com/details?id=com.dynamix.mobile.SmartTacToe.premium,4.4
670,Ghosts'n Zombies,TipCat Interactive,$0.99,com.tipcat.monk,https://market.android.com/details?id=com.tipcat.monk,3.8
671,Dress Up and Makeup,virtualiToy,$0.99,com.virtualitoy.dressupandmakeup,https://market.android.com/details?id=com.virtualitoy.dressupandmakeup,3.5
672,WoW Keyboard,Jared's Coding Shack,$1.99,com.jaredshack.wowkeyboard,https://market.android.com/details?id=com.jaredshack.wowkeyboard,2.9
673,Memory Pro,Jasper de Keijzer,$0.97,memorypro.com,https://market.android.com/details?id=memorypro.com,4.4
674,Antigen: Outbreak,"Battery Powered Games, LLC",$1.99,com.batterypoweredgames.antigenoutbreak,https://market.android.com/details?id=com.batterypoweredgames.antigenoutbreak,4.6
675,Playboy Girls Revealed,Jump Games,$1.99,com.javaground.playboygirlsrevealed,https://market.android.com/details?id=com.javaground.playboygirlsrevealed,2.7
676,Beer Pong King Pro,Mobile Hangover,$1.99,com.mobilehangover.beerpong,https://market.android.com/details?id=com.mobilehangover.beerpong,2.5
677,Gem Spinner,Tiny Bite Games,$1.99,com.tiny.gemspinnerandroid,https://market.android.com/details?id=com.tiny.gemspinnerandroid,4.5
678,Motocross Challengeâ¢ GBA,MoMojo,$0.99,com.momojo.motocross,https://market.android.com/details?id=com.momojo.motocross,1.8
679,Bonecruncher Soccer,Distinctive Wireless Inc.,$1.99,com.distdevs.bonecruncher,https://market.android.com/details?id=com.distdevs.bonecruncher,4.1
680,Cataclysm - Lootipedia,CGibson Creations,$1.00,com.gibsoft.lootipedia.cataclysm,https://market.android.com/details?id=com.gibsoft.lootipedia.cataclysm,4.4
681,Farmville Helper,JayAvon,$0.99,com.jayavon.farmvillehelper,https://market.android.com/details?id=com.jayavon.farmvillehelper,3.5
682,Club Penguin Virtual World,App Force,$0.99,com.clubpenguinapp,https://market.android.com/details?id=com.clubpenguinapp,2.1
683,Russian durak (Ð´ÑÑÐ°Ðº),Symetra Applied Technologies,$1.99,com.symetra.applications.games.durak,https://market.android.com/details?id=com.symetra.applications.games.durak,3.5
684,Symbolism,ChewSoft,$1.99,com.chewsoftllc.symbolism,https://market.android.com/details?id=com.chewsoftllc.symbolism,4.9
685,Drum Droid,"Solid Concept Studios, LLC",$0.99,com.scs.games.drumdroid,https://market.android.com/details?id=com.scs.games.drumdroid,2.4
686,Heli Rescue,Distinctive Wireless Inc.,$0.99,com.distdevs.helirescueUS,https://market.android.com/details?id=com.distdevs.helirescueUS,3.4
687,Splode,Escalation Studios LLC,$0.99,com.EscalationStudios.Platinum,https://market.android.com/details?id=com.EscalationStudios.Platinum,4.5
688,KGS Client,KGS Online,$14.99,com.gokgs.client.android,https://market.android.com/details?id=com.gokgs.client.android,4.5
689,Save The Day,Lyn And Line LLC,$0.99,com.lynandline.savetheday,https://market.android.com/details?id=com.lynandline.savetheday,3.9
690,The Secret of Grisly Manor,Fire Maple Games,$1.89,com.firemaplegames.games.thesecretofgrislymanor,https://market.android.com/details?id=com.firemaplegames.games.thesecretofgrislymanor,3.6
691,Dink Smallwood HD,Robinson Technologies,$3.15,com.rtsoft.rtdink,https://market.android.com/details?id=com.rtsoft.rtdink,4.5
692,Space Buster 3D Premium,Sylvain NowÃ©,$4.19,com.storybird.spacebuster,https://market.android.com/details?id=com.storybird.spacebuster,3.3
693,From Below,0dayStudio,$0.99,zerodaystudio.droid.zombieviewer,https://market.android.com/details?id=zerodaystudio.droid.zombieviewer,3.1
694,Craps Pro,I@july Inc.,$1.99,net.july.myCraps.full,https://market.android.com/details?id=net.july.myCraps.full,3.9
695,Slot Machine,MobileByTh2,$0.99,slotmachine.byth2,https://market.android.com/details?id=slotmachine.byth2,3.3
696,Mini Plane,OrangePixel,$2.10,com.miniplane.engine,https://market.android.com/details?id=com.miniplane.engine,3.9
697,Dead Rider,iRafa.ru,$1.99,com.irafa.deadrider,https://market.android.com/details?id=com.irafa.deadrider,3.7
698,Catch Word,Appmyphone,$1.99,appmyphone.catchWords,https://market.android.com/details?id=appmyphone.catchWords,3.6
699,Red Card Rampage,TurboNUKE,$1.60,com.turbonuke.redcardrampage,https://market.android.com/details?id=com.turbonuke.redcardrampage,3.9
700,ASSIST Subliminal Solitaire,Tesseract Mobile,$1.99,com.tesseractmobile.klondike,https://market.android.com/details?id=com.tesseractmobile.klondike,4.1
701,Tower Defense,Vicono Mobile,$2.95,com.towserdefense,https://market.android.com/details?id=com.towserdefense,2.1
702,Shuffleboard 2D,Seltice Systems LLC,$0.99,com.selticeapps.shuffleboard,https://market.android.com/details?id=com.selticeapps.shuffleboard,3.8
703,Grammar Games!,RanVic Labs,$1.99,com.ranviclabs.english,https://market.android.com/details?id=com.ranviclabs.english,4.1
704,Unlock Angry Birds,O-to-the-L Apps,$1.95,com.otothel.unlockbirds,https://market.android.com/details?id=com.otothel.unlockbirds,4.4
705,Traffic Control Pro,Wuzla,$0.99,com.wuzla.game.Traffic_Control_Paid,https://market.android.com/details?id=com.wuzla.game.Traffic_Control_Paid,4.1
706,Mojo Genesis -Sega Genesis Emu,MoMojo,$0.99,com.momojo.genesis,https://market.android.com/details?id=com.momojo.genesis,2.8
707,Exotic Blackjack Megapack 1,Minkster,$2.99,com.tsys.blackjackPack1,https://market.android.com/details?id=com.tsys.blackjackPack1,2.3
708,Solfeggio,AMU MOBILE,$1.26,com.amumobile.solfeggio,https://market.android.com/details?id=com.amumobile.solfeggio,4.0
709,LightUp,GlobalFun,$2.99,com.lightup,https://market.android.com/details?id=com.lightup,4.4
710,Flags Of The World,Paul Maidment,$1.61,com.paulmaidment.games.flagsoftheworld,https://market.android.com/details?id=com.paulmaidment.games.flagsoftheworld,4.5
711,Pirates and Traders: Gold!,MicaByte,$5.14,com.micabyte.android.pirates.gold,https://market.android.com/details?id=com.micabyte.android.pirates.gold,4.6
712,Speed Word (Full),SoftwareRenaissance,$1.50,speed_word.full.softwarerenaissance.com,https://market.android.com/details?id=speed_word.full.softwarerenaissance.com,3.4
713,Rednecks Vs Aliens Defense,Tower Defense Mashups,$2.99,com.remixmonkey.rva,https://market.android.com/details?id=com.remixmonkey.rva,3.0
714,CF 9/6 Jacks or Better,CamFiler LLC,$0.99,com.camfiler.videopokerpremier,https://market.android.com/details?id=com.camfiler.videopokerpremier,3.5
715,Karoshi,YoYo Games Ltd,$1.92,com.yoyogames.droidkaroshi,https://market.android.com/details?id=com.yoyogames.droidkaroshi,4.5
716,ggNES Full,GGEmulator,$3.90,com.ggemulator.ggnes,https://market.android.com/details?id=com.ggemulator.ggnes,3.4
717,BowQuest: PandaMania!,FizzPow Games,$1.99,com.fizzpow.BowQuestPM,https://market.android.com/details?id=com.fizzpow.BowQuestPM,4.7
718,å¤§å¯è±ªããã£ï¼,iSWAN,$4.42,iswan.android,https://market.android.com/details?id=iswan.android,4.1
719,SingSong Karaoke,Esoteric Software,$1.99,com.esotericsoftware.singsong,https://market.android.com/details?id=com.esotericsoftware.singsong,2.3
720,Miss Droid - 40 FP,The Game Boss,$3.99,com.tgb.missdroid.paid40fp,https://market.android.com/details?id=com.tgb.missdroid.paid40fp,4.6
721,SingSong Karaoke,Esoteric Software,$1.99,com.esotericsoftware.singsong,https://market.android.com/details?id=com.esotericsoftware.singsong,2.3
722,Dominoes Deluxe,Ndroidz Software,$1.40,dominofull.ndroidz.com,https://market.android.com/details?id=dominofull.ndroidz.com,3.4
723,Miss Droid - 40 FP,The Game Boss,$3.99,com.tgb.missdroid.paid40fp,https://market.android.com/details?id=com.tgb.missdroid.paid40fp,4.6
724,Pachee Gold (Legacy),congee games,$13.99,com.congee.pachee,https://market.android.com/details?id=com.congee.pachee,4.6
725,zilch (dice game),eingrad,$1.39,com.mibollma.zilchR1,https://market.android.com/details?id=com.mibollma.zilchR1,4.5
726,Finger Physics,PressOK Ent.,$0.99,com.pressokent.fingerphysics,https://market.android.com/details?id=com.pressokent.fingerphysics,2.8
727,0.01 Seconds Pro,WuZla,$1.99,com.Wuzla.game.Second001Pro,https://market.android.com/details?id=com.Wuzla.game.Second001Pro,4.0
728,Carl's Pool Pro,Carl Hopf,$1.40,com.carl.poolpro,https://market.android.com/details?id=com.carl.poolpro,4.4
729,SketchWars,Felix Deimel,$2.10,com.appjuice.sketchwars,https://market.android.com/details?id=com.appjuice.sketchwars,4.2
730,ABC 4 ME,Alex Feldman,$1.99,net.afeldman.abc4me,https://market.android.com/details?id=net.afeldman.abc4me,4.3
731,Finger Fireworks!,Daniel Werner,$1.00,com.fireworks,https://market.android.com/details?id=com.fireworks,3.8
732,Puzzlers!,Luquinox,$0.99,com.davidnixon.puzzlers,https://market.android.com/details?id=com.davidnixon.puzzlers,4.8
733,Random Toons RPG,VNL Entertainment Inc.,$2.28,org.lucius.edz,https://market.android.com/details?id=org.lucius.edz,4.8
734,Pandas vs Ninjas Premium,XIMAD,$0.99,com.ximad.pvn,https://market.android.com/details?id=com.ximad.pvn,4.1
735,Find It,wuzla,$1.99,com.xTouch.game.SpotsStory_Paid,https://market.android.com/details?id=com.xTouch.game.SpotsStory_Paid,4.2
736,Mr. Hat and the Magic Cube,BRAVO game studios,$2.23,com.bravogamestudios.mrhat,https://market.android.com/details?id=com.bravogamestudios.mrhat,2.8
737,Bop It! dude,mickey,$0.99,com.mobile.bopit,https://market.android.com/details?id=com.mobile.bopit,2.4
738,JiggleStar: Bouncing Boobs,Deroidsoft,$1.49,com.deroidsoft.jigglestar,https://market.android.com/details?id=com.deroidsoft.jigglestar,3.0
739,ãµãã¼ã¦ã©ã¼ãºï½è±æ­KOIKOIï½,Index Corporation,$7.58,com.pankaku.summerwarscharge,https://market.android.com/details?id=com.pankaku.summerwarscharge,2.8
740,Gish Reloaded,HandyGames,$1.39,com.hardwire.gishreloaded.full_mg,https://market.android.com/details?id=com.hardwire.gishreloaded.full_mg,3.6
741,Virtual Roller Coaster Garden,NexGen Mobile,$0.99,com.custom.lwp.gardenrclwp,https://market.android.com/details?id=com.custom.lwp.gardenrclwp,2.5
742,Tic Tac Toe Pro,Optime Software,$0.99,com.optimesoftware.tictactoe.pro,https://market.android.com/details?id=com.optimesoftware.tictactoe.pro,4.3
743,Go,AI Factory Limited,$4.82,uk.co.aifactory.go,https://market.android.com/details?id=uk.co.aifactory.go,4.6
744,PortalKeeper,Jasotec GbR,$2.79,com.portalkeeper,https://market.android.com/details?id=com.portalkeeper,4.0
745,Awesome Triple Video Poker Pro,Simply Awesome Software,$0.99,simplyawesomesoftware.tripleplaypokerPro,https://market.android.com/details?id=simplyawesomesoftware.tripleplaypokerPro,4.1
746,THE A-TEAM,GameHouse,$0.99,com.realarcade.ATM,https://market.android.com/details?id=com.realarcade.ATM,3.3
747,I-play Bowling Android,I-play Games,$0.99,com.iplay.bowling2d,https://market.android.com/details?id=com.iplay.bowling2d,2.3
748,Kick it out Action Pack Nov,Ludetis UG (haftungsbeschrÃ¤nkt),$1.39,de.ludetis.android.kickitout.extension.actionpack009,https://market.android.com/details?id=de.ludetis.android.kickitout.extension.actionpack009,4.4
749,Alchemy ~ Genetics Premium,Creative Mobile,$1.39,com.creativem.geneticsadfree,https://market.android.com/details?id=com.creativem.geneticsadfree,4.8
750,Quest: Swords and Spells KEY,DKIT Android Ltd,$3.01,no.dkit.android.quest.key,https://market.android.com/details?id=no.dkit.android.quest.key,3.9
751,Dope Wars for Android v.1!,9point9 Pte Ltd,$1.61,com.game.Dope,https://market.android.com/details?id=com.game.Dope,2.2
752,Texas Hold Em Odds,Swensota Software,$1.99,com.swensota.poker,https://market.android.com/details?id=com.swensota.poker,4.5
753,Mystery Castle,Runestone Games Limited,$1.42,com.runestone.mysterycastle,https://market.android.com/details?id=com.runestone.mysterycastle,3.6
754,XGalaxy 2,Design2Code,$1.29,com.dcsoft.games.xg2,https://market.android.com/details?id=com.dcsoft.games.xg2,4.5
755,Super Air Hockey,WebAplicacion,$2.79,com.air.android.fullg,https://market.android.com/details?id=com.air.android.fullg,2.7
756,iBowl,SGN,$0.99,tx.android.ibowl,https://market.android.com/details?id=tx.android.ibowl,2.9
757,ARKANOID,"SQUARE ENIX, INC.",$4.99,com.taito.android.arkanoid,https://market.android.com/details?id=com.taito.android.arkanoid,3.5
758,Hyperactive Ninja,Ninja Coders,$0.99,com.ninjacoders.hninja,https://market.android.com/details?id=com.ninjacoders.hninja,4.7
759,Super Boom Boom - On Sale!,GAMEVIL Inc.,$0.99,com.gamevil.sbb_service,https://market.android.com/details?id=com.gamevil.sbb_service,3.7
760,The Symphony of  the Eternity,KEMCO_JP,$10.11,kemco.wws.soe,https://market.android.com/details?id=kemco.wws.soe,4.4
761,Dirt Bike,Brad Quick Software,$0.99,com.bradquick.dirtbike,https://market.android.com/details?id=com.bradquick.dirtbike,3.1
762,Mini Golf'Oid - Alphabet #2/2,PierroX,$1.40,net.pierrox.mini_golfoid.ext_course.alphabet_part2,https://market.android.com/details?id=net.pierrox.mini_golfoid.ext_course.alphabet_part2,4.4
763,Par 3 Golf II,RESETgame,$4.99,com.resetgame.par3golf2,https://market.android.com/details?id=com.resetgame.par3golf2,3.5
764,Paradise Quest HD,I-play Games,$1.99,com.iplay.paradisequest,https://market.android.com/details?id=com.iplay.paradisequest,3.8
765,World Series of Mahjong,JoyMaster Inc.,$2.99,com.joymasterrocks.MJ13,https://market.android.com/details?id=com.joymasterrocks.MJ13,3.3
766,Doom,Savant,$0.99,savant.doom,https://market.android.com/details?id=savant.doom,1.3
767,BattleTanks Full,Luke Allen,$1.59,org.lukeallen.Tanksfull,https://market.android.com/details?id=org.lukeallen.Tanksfull,4.7
768,TouchMix,GAMEVIL Inc.,$1.99,com.gamevil.tomix1full,https://market.android.com/details?id=com.gamevil.tomix1full,3.4
769,Miss Droid - 10 FP,The Game Boss,$0.99,com.tgb.missdroid.paid10fp,https://market.android.com/details?id=com.tgb.missdroid.paid10fp,4.5
770,Pulse Rider,diod.es,$2.00,com.diodes.pulserider,https://market.android.com/details?id=com.diodes.pulserider,4.7
771,Beebs Old MacDonald AnimalFarm,United Swe,$0.99,bebsoft.oldmacfarm,https://market.android.com/details?id=bebsoft.oldmacfarm,2.3
772,Move it!,AI Factory Limited,$3.21,uk.co.aifactory.moveit,https://market.android.com/details?id=uk.co.aifactory.moveit,4.4
773,Bonus Slot Machine,Leetcom,$1.00,com.droid.slots,https://market.android.com/details?id=com.droid.slots,4.2
774,Air Defense,dirtydroid,$0.99,com.dirtydroid.seabattle,https://market.android.com/details?id=com.dirtydroid.seabattle,1.8
775,FISH LIFE,Mobi2Fun,$0.99,com.m2f.fishlife,https://market.android.com/details?id=com.m2f.fishlife,2.5
776,Crossword,Teazel Ltd,$2.68,com.teazel.crossword.full,https://market.android.com/details?id=com.teazel.crossword.full,4.3
777,Never To Be Konkered Strategy,KofaSoft,$1.39,com.KofaSoft.NTBK3,https://market.android.com/details?id=com.KofaSoft.NTBK3,4.2
778,3D Pong,Dotdroid,$1.00,Chavez.PongFull,https://market.android.com/details?id=Chavez.PongFull,4.5
779,Cubes Pro,The Mob,$0.99,com.mob.alphacubepro,https://market.android.com/details?id=com.mob.alphacubepro,4.3
780,Syrious Blasts! Ad-Free,Visual Systems Corp.,$2.99,com.vscorp.android.fireworks.full,https://market.android.com/details?id=com.vscorp.android.fireworks.full,4.7
781,rimShooter,Costa,$1.60,com.pedromauricio.rimshooter,https://market.android.com/details?id=com.pedromauricio.rimshooter,4.1
782,Picacross Plus,"Red Pixel Games, LLC",$2.99,com.hspain.picacrossplus,https://market.android.com/details?id=com.hspain.picacrossplus,3.5
783,Stellar Escape,Orange Agenda,$1.40,com.OrangeAgenda.StellarEscape,https://market.android.com/details?id=com.OrangeAgenda.StellarEscape,4.5
784,Traffic Master,Emicloter,$2.10,com.emicloter.trafficmaster,https://market.android.com/details?id=com.emicloter.trafficmaster,3.8
785,Ancient Frog,Ancient-Workshop,$2.52,com.ancientworkshop.frog,https://market.android.com/details?id=com.ancientworkshop.frog,4.3
786,Spectrum Puzzles,Steven Haley,$1.60,com.stevenhaley.spectrumpuzzles,https://market.android.com/details?id=com.stevenhaley.spectrumpuzzles,4.7
787,SlitherLink,Tatsuya Kaido,$3.79,jp.ne.sakura.knatt.slitherlink,https://market.android.com/details?id=jp.ne.sakura.knatt.slitherlink,4.8
788,Picranium,Mobiacs,$2.42,mobiacs.picranium,https://market.android.com/details?id=mobiacs.picranium,4.7
789,Euchre,Jeffreys Software,$1.99,com.jeffreys.euchrepay,https://market.android.com/details?id=com.jeffreys.euchrepay,4.7
790,Speed Speller,"Tenth Avenue Productions, Inc.",$0.99,com.tenthave.speedspeller,https://market.android.com/details?id=com.tenthave.speedspeller,3.7
791,My Dog My Room,pascal inc.,$1.26,jp.pascal.mydogmyroom,https://market.android.com/details?id=jp.pascal.mydogmyroom,4.3
792,i-KANJI-NANKURO,"Sevenseas Teckworks Ltd,",$1.45,jp.co.wisdom.android.knankuro,https://market.android.com/details?id=jp.co.wisdom.android.knankuro,4.0
793,Tattoo Mania,HandyGames,$4.19,com.hg.tattoomaniavanilla,https://market.android.com/details?id=com.hg.tattoomaniavanilla,3.9
794,Boxed In,"setPixel, LLC",$0.99,com.boxedingame.boxedin,https://market.android.com/details?id=com.boxedingame.boxedin,4.6
795,JEOPARDY!,Sony Pictures Television,$4.99,com.gamelion.Jeopardy_HTCMyTouch3G_EN,https://market.android.com/details?id=com.gamelion.Jeopardy_HTCMyTouch3G_EN,3.9
796,AcesÂ® Jewel Hunt,"Concrete Software, Inc.",$2.99,com.concretesoftware.jewelhunt_mcg,https://market.android.com/details?id=com.concretesoftware.jewelhunt_mcg,4.5
797,Sword Requiem,JoyMaster Inc.,$2.99,com.joymasterrocks.SwordRequiem,https://market.android.com/details?id=com.joymasterrocks.SwordRequiem,4.1
798,Battleflood,The 10th Wave,$1.99,com.the_10th_wave.battleflood_paid,https://market.android.com/details?id=com.the_10th_wave.battleflood_paid,4.6
799,Speed Speller,"Tenth Avenue Productions, Inc.",$0.99,com.tenthave.speedspeller,https://market.android.com/details?id=com.tenthave.speedspeller,3.7
800,Hextacy,Magnus Lorentzon,$2.34,com.lorentzon.hextacy.full,https://market.android.com/details?id=com.lorentzon.hextacy.full,4.6
